date,id,content,username
2020-05-30 16:25:41+00:00,1266767749092687875,"@RashidAbdalla muonekano wa mtu ndio unaleta picha yeye Ni mwanamke wa haina gani nyumbani,so hiyo haiezi kuwa issue ya kuwa mzembe #nipashewikendi hii inamaanisha mtu akiwa msafi/kujipamba Ni msafi pande zote watching from mombasa Likoni u guys follow me back @LuluHassan",Mercymo71042896
2020-05-30 16:20:20+00:00,1266766404033937409,@RashidAbdalla @LuluHassan @citizentvkenya @RashidAbdalla kujipamba namojawapo ya kipengee ya usafi so hiyo haiezi kuwa issue kuwa mtu hajukumiki kwa ndoa #nipashewikendi watching from mombasa,Mercymo71042896
2020-05-24 16:33:03+00:00,1264595277887004672,"@RashidAbdalla @citizentvkenya @LuluHassan . From Bahati,Molo. Habari ya mtoto Terry ina tamausha sana... #NipasheWikendi",tonybett443
2020-05-24 16:32:24+00:00,1264595113755410432,"@RashidAbdalla @citizentvkenya @LuluHassan . From Bahati,Molo. Habari ya mtoto Terry ina tamausha sana #NipasheWikendi",tonybett443
2020-05-23 16:47:38+00:00,1264236556434509824,Rashid should excuse himself from this bi msafwari advice segment for sure. #nipashewikendi,kienyeji_
2020-05-23 16:28:45+00:00,1264231805764468737,"@LuluHassan Watching from my house Likoni mombasa @LuluHassan  #nipashewikendi must search the    reason y he should do that to mi,if is iam the cause I rectify where necessary",Mercymo71042896
2020-05-23 16:06:08+00:00,1264226114425237504,"@LuluHassan @citizentvkenya . From Bahati, Molo. Nikigundua mpenzi wangu yuko na mpenzi mwingine nitamtakia kila la heri na kujishughulisha na maisha yangu. Kwani sitaki msongo wa mawazo... #nipashewikendi",tonybett443
2020-05-23 16:05:42+00:00,1264226004446449664,"@LuluHassan @citizentvkenya . From Bahati, Molo. Nikigundua mpenzi wangu yuko na mpenzi mwingine nitamtakia kila la heri na kujishughulisha na maisha yangu. Kwani sitaki msongo wa mawazo. #NipasheWikendi",tonybett443
2020-05-16 19:22:10+00:00,1261738733117857793,"ARE YOU IN QUARANTINE?
Increase your income with GHS 300 daily by working part-time online from home, school, office, shop, anywhere with our Company. If interested whatsapp me for more details...+254787890873
#NipasheWikendi",knjeri2010
2020-05-16 16:57:38+00:00,1261702359786414083,"@citizentvkenya @LuluHassan @RashidAbdalla Mimi naitwa Austine Odhiambo from uyoma Naya, kwangu ni lazima nikinunua nguo lazima ninunue ya bibi yangu na pia sisi wanaume tujaribu tiwache kuenda kununua vitu kama Unga wachia bibi pesa ya shopping yenye inatosha kama mwezi moja 

#NipasheWikendi
@LuluHassan
 @RashidA",austineodhia
2020-05-16 16:17:12+00:00,1261692185000493060,#nipashewikendi @LuluHassan @citizentvkenya hujambo Leo natetea ndugu Rashid. Wanawake hawapendi kuambiwa ukweli wa Mambo jinsi yalivyo.. ila tu wapenda kuambiwa  uwongo tu ili kufurahisha nafsi zao. Tuned from diaspora rongai,lucasgwaro
2020-05-16 16:10:26+00:00,1261690480582164480,@LuluHassan nakupata liiive from misimo bungoma #nipashewikendi,davidmasindelia
2020-05-10 16:05:17+00:00,1259514857667334145,"Hi, Deno from Bungoma county. I wanna wish my Mom a happiest mother's day, she's a strong woman 💪, loving and caring. I want her to know that I celebrate her, love and cherish her. Plz wish Gladys Walubengo a happiest mother's day. I love you Mom. #NipasheWikendi @citizentvkenya",walyado
2020-05-02 16:50:00+00:00,1256627007212969985,@citizentvkenya @citizentvkenya @LuluHassan from mogweko watching u live #NipasheWikendi,douglasnyamwea2
2020-05-02 16:49:25+00:00,1256626861892939779,@citizentvkenya @citizentvkenya @LuluHassan from mogweko watching u live #NipasheWikendi,douglasnyamwea2
2020-05-02 16:08:35+00:00,1256616587483852800,"1.ukosefu wa mawasiliano.
,palipo na mawasiliano Pana makumbaliano.
2.Ndoa za kusukumizwa,(pressure from friends and family) @citizentv
@LuluHassan
#NipasheWikendi",munaaelizabeth2
2020-04-26 16:30:32+00:00,1254447780531179520,"@citizentvkenya @LuluHassan @RashidAbdalla Ata wangesema Shule zifunguliwe tarehe tano wangepita wapi na bado Kuna lockdown /Curfew? Mimi ni mzazi wacha mimi nikae na mtoto wangu hadi hili janga LA Corona itulie, watching from Kitengela
#nipashewikendi",Stevemulwa9
2020-04-26 16:29:48+00:00,1254447595889582081,"@citizentvkenya @LuluHassan @RashidAbdalla The government is reason because we need to protect the young generation
From keroka Kisii
#NipasheWikendi",MellenKerubo4
2020-04-26 16:26:06+00:00,1254446666226249729,"@citizentvkenya @LuluHassan @RashidAbdalla #nipashewikendi
Mimi upande wangu naona hili jambo LA masomo kwanza tulisahau kwa mda tupigane na hili janga LA #Covid_19 Kwani wao wenyewe walisema dead pple don't take exam, mimi ni mzazi watching from Kitengela",Stevemulwa9
2020-04-26 16:22:43+00:00,1254445813322919936,@citizentvkenya @LuluHassan @RashidAbdalla Wanafunzi bado wanazurura mitaani kwa hivyo sioni tofauti yao kuwa nyumbani kwa kuwa hii hali inawaweka kwenye hatari ya kuambukizwa virusi vya Corona... Wengine ata mask hawana. Watching #NipasheWikendi from olkalou town,Gathu_Skylink
2020-04-26 16:22:25+00:00,1254445737766719490,@citizentvkenya Wanafunzi bado wanazurura mitaani kwa hivyo sioni tofauti yao kuwa nyumbani kwa kuwa hii hali inawaweka kwenye hatari ya kuambukizwa virusi vya Corona... Wengine ata mask hawana. Watching #NipasheWikendi from olkalou town,Gathu_Skylink
2020-04-26 16:10:57+00:00,1254442854589575170,"@citizentvkenya From keroka Kisii I support the Kenyan government because we need to protect the young generation
#NipasheWikendi",MellenKerubo4
2020-04-26 09:16:00+00:00,1254338429355266050,#kplccustomercare #kplc #Charls #anticorruptoscorruptos #TTTT #trending #kenya #NipasheWikendi #barchok #Covid_19 #mattiaisoverp# kenya 100 meters from the premies quotation ..can someone explain this please . I know that we are not on the winning side but we deserve justice. https://t.co/nXJlWuw2dT,DonaldRotich10
2020-04-25 17:00:39+00:00,1254092974377615361,"That lady from Tanzania has made my night. She is Incredible. 
Simu ni simu! 
@citizentvkenya @RashidAbdalla @LuluHassan 
#nipashewikendi",Joekiash
2020-04-25 16:30:38+00:00,1254085418242527233,"@LuluHassan 
#nipashewikendi 
Shika siimu ya mumeo utapatwa na ugonjwa was moyo. Tuned from kipkaren estate eldoret
@citizentvkenya @RashidAbdalla",MosesrhinoVan
2020-04-24 16:31:00+00:00,1253723125382098944,"@citizentvkenya @citizentvkenya Kunyong'onyea ni hali ya kutokuwa na nguvu mwilini, Kulegea... From Nakuru @MKapombe #LongaLonga #NipasheWikendi...",SnillCollie
2020-04-24 16:29:57+00:00,1253722860050399233,"@MKapombe @citizentvkenya Kunyong'onyea ni hali ya kutokuwa na nguvu mwilini, Kulegea... From Nakuru @MKapombe #LongaLonga #NipasheWikendi.",SnillCollie
2020-04-24 16:26:13+00:00,1253721918735298564,"@MKapombe @citizentvkenya Kunyong'onyea ni hali ya kutokuwa na nguvu mwilini, Kulegea... From Nakuru @MKapombe #LongaLonga #NipasheWikendi",SnillCollie
2020-04-24 16:23:24+00:00,1253721213106630656,"@citizentvkenya Kunyong'onyea ni hali ya kutokuwa na nguvu mwilini, Kulegea... From Nakuru @MKapombe #LongaLonga #NipasheWikendi",SnillCollie
2020-04-19 16:34:16+00:00,1251912006262718466,#NipasheWikendi Magoha is using the report from the govt which said since they formed govt in 2013 that they have connected power to over 90% of Kenyans? From 15%,geffmomanyi
2020-04-19 16:10:50+00:00,1251906107964096512,"@citizentvkenya @RashidAbdalla @LuluHassan Natuma risara za rambirambi kwa familia ambazo zimeachwa na wenzao katika mafuriko, na heri njema ya kupatikana kwa hawa 23 wapatikane wakiwa hai... watching from nyandarua county #NipasheWikendi",Gathu_Skylink
2020-04-18 16:51:19+00:00,1251553911082713091,"#NipasheWikendi
At long last something good has come from Kenyan Men.Mkubali yaishe.",OtienowycliffeT
2020-04-18 16:49:15+00:00,1251553390200532998,@citizentvkenya How can a patient be discharged that fast instead of being monitored from a stabing!? @MOH_Kenya #NipasheWikendi,ngarega_paul
2020-04-18 16:45:09+00:00,1251552358645055495,"@citizentvkenya #NipasheWikendi We need more like these. The issuance of death certificates is by
GOK, you cannot bury or transport a body
without a certificate issued by GOK how did these people pass more than 50
road blocks from Nairobi to homabay without
one?...hii Kenya",tonny_tekah
2020-04-18 16:11:10+00:00,1251543805226033154,"@citizentvkenya @RashidAbdalla @LuluHassan @citizentvkenya @LuluHassan @RashidAbdalla from mogweko watching u live, from my side hili janga ni letu zote why because hunapata mwanaume na Bibi yake pamoja na watoto wako kwa nyumba The all day. So wanaume round hii wametulia kwa nyumba #NipasheWikendi",douglasnyamwea2
2020-04-18 16:06:23+00:00,1251542601741860869,"@citizentvkenya 
#NipasheWikendi
@RashidAbdalla
@LuluHassan
Wanaume wakenya ni waaminifu kweli kweli apart from akina brayo na akina kevo wenye wanaturudusha nyuma..",muhoromike
2020-04-12 16:44:20+00:00,1249377824827473922,"@citizentvkenya @citizentvkenya @LuluHassan from mogweko watching u live Mimi Kwa maoni yangu plz?  Let's follow the rules of government, wananchi vaa masick plz?  #NipasheWikendi",douglasnyamwea2
2020-04-12 16:41:17+00:00,1249377056376401924,"@citizentvkenya @citizentvkenya @LuluHassan @O_Kenyapointi from mogweko watching u live hii covid-19 imekuwa kero kwetu because hakuna kutoka Kwa nyumba, no money at all #NipasheWikendi",douglasnyamwea2
2020-04-12 16:39:11+00:00,1249376527210483718,"@citizentvkenya @citizentvkenya @LuluHassan from mogweko watching u live, when u follow the rules of government nothing long with u at all so follow the rules and stay safe #NipasheWikendi",douglasnyamwea2
2020-04-12 16:37:00+00:00,1249375978603806720,@citizentvkenya @citizentvkenya @LuluHassan watching live from mogweko nothing long mambo iko sawa sawa stay at home and wash ur hands carefully covi-19 itashidwa Kwa jina la yesu #NipasheWikendi,douglasnyamwea2
2020-04-05 16:27:56+00:00,1246836984502419458,@citizentvkenya @citizentvkenya @RashidAbdalla @LuluHassan from mogweko watching u live #NipasheWikendi,douglasnyamwea2
2020-04-05 16:25:31+00:00,1246836372817817602,@citizentvkenya @RashidAbdalla @LuluHassan @citizentvkenya @RashidAbdalla @LuluHassan from mogweko watching u live huu ugojwa ni mungu tu peke yake #NipasheWikendi,douglasnyamwea2
2020-04-05 16:05:28+00:00,1246831328017952768,That's a comprehensive coverage @citizentvkenya . What an introduction from @LuluHassan @RashidAbdalla. #nipashewikendi #COVID19KE  #coronavirusInkenya,RobertOukoAura
2020-03-27 16:39:15+00:00,1243578341921341440,Nakuru police started chasing and beating people passagers as from 5 in the evening #NipasheWikendi,Pauldrelangat
2020-03-27 16:33:53+00:00,1243576990839582727,"#NipasheWikendi
Seeing that crowd from county 001is absurd.Are we really taking precautions against https://t.co/CMvQIlkLIn!!!! Tumekataa io",OtienowycliffeT
2020-03-21 16:54:23+00:00,1241407819653447681,Best definition of humanity is in that landlord from Nyandarua Michael Munene. Waiving his tenants' two months rent understanding the economic challenges coming with #coronavirusinKenya may he be immensely blessed. Thanks @citizentvkenya #nipashewikendi for reaching out to him.,Adhyambo_mickey
2020-03-21 16:43:31+00:00,1241405084908617728,God bless this man from Nyandarua #NipasheWikendi,DRatemo
2020-03-15 16:19:06+00:00,1239224613479108608,#NipasheWikendi Someone travelled from dubai to kenya yesterday. Anakaa ploti moja nasisi...are we safe??? @RashidAbdalla @LuluHassan @citizentvkenya,Isaack_Muthusi
2020-03-07 16:18:45+00:00,1236325423207890946,"@citizentvkenya @LuluHassan @RashidAbdalla kindly, investigate FEP - just like #Goldenescape they took our money and we never got anything from our investment #nipashewikendi",MacOpany1
2020-03-01 16:16:01+00:00,1234150409679310849,"#nipashewikendi
The government should stop all flights from suspected countries coz life is precious",OmuseLinus1
2020-03-01 16:02:29+00:00,1234147001631232004,"@citizentvkenya am not satisfied with Kenya's strategies to prevent or rather contain corona virus. Its led by people who are clueless on epidemiology and aetiological aspects of the virus. 
Watching from Pwani university .
#nipashewikendi",muthunga_job
2020-02-29 16:28:13+00:00,1233791090924380167,@citizentvkenya Wazazi ndio wa kulaumiwa katika kulea mtoto. Wengi huwa wanavalishwa minisketi na skin tight from wakiwa wadogo na wanakua wakiwa na hiyo mazoea #nipashewikendi,danyuga80
2019-11-29 16:31:27+00:00,1200452221349122050,"@citizentvkenya Clothes hanger  kwa kiswahili ni ""kining'iniza nguo""
@citizentvkenya #NipasheWikendi
Watching from Mogoyeti west Road Karen Nairobi",AlexRumokal
2019-11-29 16:08:42+00:00,1200446497164267521,"Clothes hanger  kwa kiswahili ni ""kining'iniza nguo""
@citizentvkenya #NipasheWikendi
Watching from Mogoyeti west Road Karen Nairobi",AlexRumokal
2019-11-24 16:20:16+00:00,1198637467160711168,"#NipasheWikendi It is  unfortunate that the weather man will issue an alert for people to move to higher grounds but who cares whether citizens concerned gets such information. From the pictures we view, the victims had no clue at all.",PamelaOuma
2019-11-22 16:14:37+00:00,1197911269115858944,"Watching from Thika
#Nipashewikendi @citizentvkenya",iamWekesa
2019-11-17 16:18:55+00:00,1196100413977759745,"@citizentvkenya #nipashewikendi is fearful to leave in our own county lol _corruption, killings, poison foods,etc r disasters in Kenya,our leaders wake up n do something b4 the country totally perished,  @RashidAbdalla n @LuluHassan iam watching u from Likoni mombasa",Mercymo71042896
2019-11-17 16:06:04+00:00,1196097176964882432,"@citizentvkenya Watching from mombasa with alot ov emotions  #nipashewikendi so sad news ov killings in Kenyan society, God come n do wat u only can do plz @LuluHassan it's painful n sad indeed 😭",Mercymo71042896
2019-11-09 16:09:47+00:00,1193199010045136896,"Natuma serial ya Kebs kwa 20023 ama? Tafadhali rudia io procedure  @LuluHassan @RashidAbdalla #UngaWenyeSumu #NipasheWikendi @citizentvkenya watching from mariakani, Mombasa",iam_kipkoech861
2019-10-19 16:52:14+00:00,1185599547495587841,"This women from coast are so lost. Hayo mambo wanasema yanawezekana huko tu kwao pwani . @RashidAbdalla , #NipasheWikendi",annamugure
2019-10-19 16:43:22+00:00,1185597318487257089,"#NipasheWikendi wapwani shida ni wazembe saaana na ijapokua wanajua mapenzi,wao ni arrogant from inside",bbonysir
2019-10-13 16:19:09+00:00,1183416894939914243,"#NipasheWikendi
Aladwa stealing from people",DeCoCoBenN
2019-09-20 23:04:58+00:00,1175184100732350465,"@citizentvkenya @Asamoh_ .
Philip Murgor Expected his Large Legal Fees to be Settled from Sarah Wairimu's Inheritance Proceeds.

The WILL by Tob Cohen is Very Clear &amp; so is the Fate of His Legal fees.

He must Stop Representing a Murderer Pro-bono.

#NipasheWikendi #10over10 https://t.co/Pa08mwRC4K",OneJacobKelly
2019-09-07 16:56:11+00:00,1170380251538632704,@citizentvkenya @LuluHassan @RashidAbdalla Kutoka naivasha ndoa mingi siku na shinda sikuhizi watching live from nakuru #nipashewikendi,KapedoShem
2019-09-07 16:51:37+00:00,1170379102496403456,#nipashewikendi @citizentvkenya @LuluHassan hujambo watu waishi maisha  yao. Be original. Watching from diaspora Kimilili,lucasgwaro
2019-09-01 16:06:51+00:00,1168193509100347392,#PoriLaUporaji @DCI_Kenya I just hope someone is on the road to arrest the VC of Maasai Mara University. This goons looting from our scoffers should be behind bars forever. #NipasheWikendi @citizentvkenya,HEArmstongLinus
2019-08-31 15:53:18+00:00,1167827711445913600,"@citizentvkenya @RashidAbdalla @LuluHassan @wfayzah Watching the show from Naivasha.  Kumrudia mpenzi ambaye mliachana for a while needs reconciliation na pia inategemea sababu ya kuachana 
#NipasheWikendi",ben_orina1
2019-08-18 16:15:41+00:00,1163122302944456705,"@citizentvkenya @LuluHassan @RashidAbdalla #NipasheWikendi 
All the way from Diaspora ya itonga 
Thanks @LuluHassan for Good work ....Heko woiye I feel that mzee ...",Viki_victa
2019-08-17 16:17:54+00:00,1162760474997534721,"@citizentvkenya #NipasheWikendi this is intentional activities these doctors r doing,they r speed killers than diseases, watching this from Mombasa so emotional aq my dear @LuluHassan 😭😭",Mercymo71042896
2019-07-27 16:30:58+00:00,1155153616304517121,"@citizentvkenya Watching the show from Naivasha. I send my condolences to the family and friends  of Kibra Mp late Ken Okoth
#NipasheWikendi",ben_orina1
2019-07-21 11:34:36+00:00,1152904703992377344,"Meet Kevin Ochieng Obede a Graduate from the UoN with a first class degree in Actuarial science who has been sleeping on the streets since 2018. Catch the whole story exclusively @citizentvkenya  @7pm with @LuluHassan  and @RashidAbdalla #NipasheWikendi 
 #Firstclassbetrayal https://t.co/xoemizJ1Wk",caretakee
2019-07-20 16:37:41+00:00,1152618590706819072,"@citizentvkenya mke ni tabia Sura nitapambana nayo
Watching from Kitengela
#nipashewikendi",Stevemulwa9
2019-07-20 16:14:26+00:00,1152612739984121863,"@citizentvkenya Mimi kitu cha kwanza kuchunguza ni tabia na heshima kwangu na pia kwa wengine
Sura nilipambana nayo
Watching from UK 🇬🇧 united states of Kitengela..
#nipashewikendi",Stevemulwa9
2019-07-20 16:13:58+00:00,1152612624774942720,"@citizentvkenya Mimi kitu cha kwanza kuchunguza ni tabia na heshima kwangu na pia kwa wengine
Sura nilipambana nayo
Watching from UK 🇬🇧 united states of Kitengela..
#nipashewikendi",Stevemulwa9
2019-07-13 16:26:28+00:00,1150079051983466497,"@citizentvkenya #nipashewikendi @citizentvkenya @RashidAbdalla @LuluHassan maajabu eti wanaume tumeshindwa kazi. Mwanaume ni kunuka jasho anishe familia na atimize wajibu wake kama mwanaume ifikapo wakati wa ""haki "".Otherwise bila hayo bibi akanyage kubwa kubwa akienda. From Diaspora Rongai.",lucasgwaro
2019-06-23 16:39:01+00:00,1142834453322051589,"Today is World Whistle Blower day...let's mark it tomorrow from 8am, save the date
#ProtectWhistleBlowers 
#IStandWithGithongo 
#NipasheWikendi #reggaekuruka 
#HarambeeStars 
#AFCON2019 #AfconAtCofekDay3 https://t.co/mqwjVFLShR",DianaMushiyi
2019-06-15 16:37:31+00:00,1139934974801526784,@citizentvkenya @LuluHassan @RashidAbdalla  hao pacha kuishi pamojaa itakuwa changamoto  kwenye familia na pia inaweza leta utengano. Sammy Kiptoo from illula kapsoya #Nipashewikendi,Sammy_lagaty
2019-06-15 16:15:29+00:00,1139929430887927808,@citizentvkenya Wakubalianee na waishi kama walivyokuwa hapo mbelenii .Sammy from illula kapsoya #Nipashewikendi,Sammy_lagaty
2019-06-07 16:20:36+00:00,1137031612430999552,"@citizentvkenya #NipasheWikendi The cost of corruption is well illustrated by the impact of the spillage of oil  in Makueni, from the shoddily built KPC pipeline. Tenderpreneurs are living in comfort while residents of Makueni affected by the contamination are suffering, SHAME!",AmechokaPunda
2019-05-11 16:37:05+00:00,1127251290730455040,"MISSING PERSON
NAME: Uhuru Muigai Kenyatta
LAST SEEN: in China with @RailaOdinga wearing dark blue suit with black shoes
NATIONALITY: Kenyan
FROM: Ichaweri, Gatundu
Anybody with his whereabouts should report to the nearest police station. #NipasheWikendi
#NTVJioni",AyodiMK
2019-04-28 16:05:34+00:00,1122532315312336903,"@citizentvkenya @LuluHassan @RashidAbdalla Grace my friend, I will live to remember you,watching from pipeline #NipasheWikendi",Babybeatrice75
2019-03-17 16:37:17+00:00,1107320009213116416,"@citizentvkenya pia mie nipumzike kidogo, nirudi mkirudi ama namna gani hapo Studio A? @LuluHassan @RashidAbdalla #NipasheWikendi 
Following following 
All the way from Diaspora Y'a MaSonko",Viki_victa
2019-03-17 15:47:12+00:00,1107307403127803910,"@citizentvkenya @LuluHassan Kwani Leo @RashidAbdalla ako Wapi.....  Anyway uko Xmart Sana....    #NipasheWikendi 
Watching all the way from Diaspora ya MaSonko",Viki_victa
2019-03-16 16:53:31+00:00,1106961703760216065,"@citizentvkenya #NipasheWikendi ni vyema kwa MTU kujichakulia mke kuliko wamjakulie,ndoa unaodumu ni ule ambao wanandoa wanajichakua wenyewe.from. NAROK TOWN",absitienei
2019-03-16 16:11:46+00:00,1106951199373299712,"@citizentvkenya We hope for best from our government, hope the government is working and it's looking forward https://t.co/T76YQQ4lXX.the affected areas @citizentvkenya #NipasheWikendi",LoyalAlbert2
2019-02-16 16:24:34+00:00,1096807558642319360,@citizentvkenya The best time to marry is from above https://t.co/TWmH3WEe5i should be financial stable and capable of bringing up his family. Speaking from the bottom of my heart nowadays marriage cannot survive without money @citizentvkenya @LuluHassan #NipasheWikendi,MungaMakumi
2019-02-16 16:19:58+00:00,1096806400305569795,The best time to marry is from above 18years-30years and one should be financial stable.Speaking from the bottom of my heart nowadays marriage cannot survive without money @citizentvkenya #NipasheWikendi @LuluHassan,MungaMakumi
2019-02-02 16:41:48+00:00,1091738464628953088,It's OK for all of us to have education but with current trends is untenable .Women once they are more learned than men then that family no respect from the wife. This a bitter truth. #NipasheWikendi,Raphael50420164
2019-01-13 16:11:28+00:00,1084483073725661191,"@LuluHassan 
Leo umeweza. ...looking gorgeous. Your dress is awesome @RashidAbdalla #NipasheWikendi 
Watching from ruiru kamakis bypass",rosetta_kimani
2018-12-01 16:19:33+00:00,1068902429838794752,@citizentvkenya #NipasheWikendi watching live from kaboi kiptulus Nandi,Chesingak
2018-11-10 17:22:18+00:00,1061308077738287117,@WanjaMasi @citizentvkenya He is Sheikh Juma Amir and he is always this funny with a purpose.😅 Catch him on HorizonTV Every Saturday and Sunday on Dira Ya Mwanamke with @RahmaSwaleh12 from 11am. Their show centers around marriage and how to improve them. #nipashewikendi #dirayamwanamke https://t.co/E0sjNx718K,HorizonTVKenya
2018-11-03 16:23:24+00:00,1058756539610226688,#NipasheWikendi inadequate guidance and counseling from schools and especially family guidance being the primary source of socialisation .,MaxwelOduol
2018-11-03 16:19:47+00:00,1058755629702135809,#NipasheWikendi Minimal guidance from parents/guardians as some of them prefer their kids to get married earlier hence relieving them responsibility. This is also attributed to poverty thus dowry by parents becomes on high demand,MaxwelOduol
2018-10-20 16:44:40+00:00,1053688459628630017,@citizentvkenya @RashidAbdalla #nipashewikendi watching you from Nyeri.,warau_beatrice
2018-10-12 13:37:18+00:00,1050742206666104832,"Kenze Dena takes over from @MEsipisu as State House Spokesperson. 

Before being appointed in acting capacity 3 months ago, Kanze Dena was a Swahili News anchor at @citizentvkenya 

She co-hosted #NipasheWikendi with @LuluHassan 

CONGRATULATIONS! https://t.co/Ey5bjU0guV",KenAseka
2018-10-07 16:20:48+00:00,1048971411342147584,"@citizentvkenya  referendum question must only about,punguza mzigo,Rashid,scrap Senate,women rep and nominations,reduce MCA's ,reduce MPs,scrap CASs,pick ministers from parliament,merge parastatals with duplicate duties I.e REA,KPLC,KENGEN #NipasheWikendi",kiprono_kip
2018-09-29 16:13:27+00:00,1046070460646076419,@citizentvkenya Mzazi anafaa kukujulisha anapokuja kwako kwa kuwa aweza kosa kukupata nyumbani. #NipasheWikendi  watching from olkalou nyandarua county.,Gathu_Skylink
2018-09-23 16:07:15+00:00,1043894571338526720,"@citizentvkenya @RashidAbdalla Ndio kesi inaendeshwa vilivyo inavyotakiwa ni kuwa mshukiwa yeyote  asiachiliwe ili asihitilafiane na uchunguzi, watching from olkalou nyandarua county. #hakikwasharon #NipasheWikendi.",Gathu_Skylink
2018-09-09 16:04:29+00:00,1038820445531897862,No body is allowed to take anybody’s life apart from God DPP should take action #NipasheWikendi,wamakhobe
2018-09-07 16:08:47+00:00,1038096754032488455,"Jansen Oduor: We have taken samples for further analysis which will aid unravel this mystery 

From what we have seen there is a high likelihood that she was also raped   #NipasheWikendi https://t.co/8UNb2S4ZIg",citizentvkenya
2018-09-02 16:10:35+00:00,1036285265894100992,It's not good to continue burdening already poor Kenyans with debts from outside and having us pay for it ....Maliza hongo kwanza #NipasheWikendi,MosesLekakeny
2018-08-26 16:23:29+00:00,1033751797054226433,"@citizentvkenya @RashidAbdalla #NipasheWikendi we the people of Kenya demand the ghosts of NYS sn1 be made public too,
Waiguru cannot purport to clear her me without us get to know how much was stolen from us and by who..",kiprono_kip
2018-08-18 10:39:39+00:00,1030766165847666688,"The road from Kapsabet to Chavakali is not a road but shamba.
#CitizenWeekend 
#NipasheWikendi
#K24Wikendi 
#NTVWeekendEdition",BUDAGLEN
2018-08-05 16:21:11+00:00,1026141072886521856,@citizentvkenya #NipasheWikendi  Msalimu RASHID ILA I AM WATCHING FROM LANGATA,EmejeMoses
2018-07-29 16:14:42+00:00,1023602729032278016,@citizentvkenya @LuluHassan @RashidAbdalla Watching from karatina #NipasheWikendi,CharlesKafu
2018-07-29 16:05:00+00:00,1023600288375218176,"Watching the best news anchors who happen to be couples live from Moi University main campus 
@citizentvkenya #NipasheWikendi",mulombiannuar
2018-07-29 15:51:19+00:00,1023596842054025217,@NodesB @owilijunior @citizentvkenya It's alright Bungoma man watch #NipasheWikendi for relationship advice from Bi Mswafari,EKmwanzo
2018-07-28 15:46:38+00:00,1023233277346439168,"Apart from growing grass and mismanagement of the county funds, what/which other things do you think governor Sonko has done for Nairobi #NipasheWikendi",EKmwanzo
2018-07-28 15:42:16+00:00,1023232175624339456,A lot of patients from Nairobi county prefers Kiambu General hospital. Does it mean Nairobi's health sector is dead? #NipasheWikendi,EKmwanzo
2018-07-28 15:40:04+00:00,1023231625625313281,"Men who impregnated 24 Narok school girls now face arrest and prosecution following a directive from the Government.👇

#NipasheWikendi https://t.co/JSBEYdo18X",JohnBosco_Juma
2018-07-28 15:35:51+00:00,1023230564466348032,"Men who impregnated 24 Narok school girls now face arrest and prosecution following a directive from the Government
https://t.co/VvCSWh0RAh

#NipasheWikendi",NigelJr_
2018-07-28 15:19:15+00:00,1023226385148665857,"There are various factors considered by viewers to choose on which channel to watch news from.

#NipasheWikendi is brought to you by great experienced duo @LuluHassan and @RashidAbdalla. Hapo lipo jambo @citizentvkenya",JohnBosco_Juma
2018-07-22 16:39:12+00:00,1021072179172134912,"Abdi Sofa will never know peace from today, thanks to @citizentvkenya, Faiza Maghanga. #NipasheWikendi. @energy_ke will descend on his establishment the way it did to a similar project on Migongo Island",Tata_YaBana
2018-07-22 16:14:35+00:00,1021065984654835712,#NipasheWikendi @RashidAbdalla @LuluHassan @citizentvkenya #lipoJambo I love this new studio....watching the great couple reading news from LESSOS NANDI COUNTY,ItsREV_HARRISON
2018-07-22 16:11:35+00:00,1021065227058675713,"@citizentvkenya Woow 👏👏,that's Great,Watching from Thika #CitizenLipoJambo #NipasheWikendi",Reighkarehu10
2018-07-21 16:17:01+00:00,1020704206104166400,#NipasheWikendi @LuluHassan Watching from Mombasa,menending_
2018-07-07 16:23:47+00:00,1015632481582710784,Lakini @LuluHassan ikiwa make ako kwa nyumba na bwana anafaa kuvaa kivipi @citizentvkenya watching you live from kisii #NipasheWikendi,mwalimumichira
2018-07-07 16:18:06+00:00,1015631051971063809,@citizentvkenya @LuluHassan watching you live from kisii town napendezwa na mjadala huo was mavazi #NipasheWikendi,mwalimumichira
2018-06-20 17:23:33+00:00,1009486928230699014,@PresidentKE @PSCU_Digital @KanzeDena The real testimony... God never ask opinion from people... congrats kanze though I miss #nipashewikendi,cecilgatemi
2018-06-10 16:32:42+00:00,1005850252316901376,"#NipasheWikendi
Kaze we Will really Miss u.. Congrats on your appointment... Sam from Mwingi",samkitheka93
2018-06-09 16:48:09+00:00,1005491750239068160,@citizentvkenya Tuned from kangemi bottom line #NipasheWikendi,ShikoliHarun
2018-06-08 16:59:28+00:00,1005132213602562049,"best replacement for @KanzeDena is @kadzomungela from @KBCChannel1 ama aje @LuluHassan....n wy its been nice watching your partnership, your chemistry has been on it's level, all the best #nipashewikendi @citizentvkenya",Marnons_PYK
2018-05-26 16:31:19+00:00,1000414086235115520,Getting your news updates right from Kayole @citizentv #NipasheWikendi,FranklinMukonzo
2018-05-12 16:27:08+00:00,995339601232453632,"@citizentvkenya That was a very stupid action more so coming from another lady! Kunyonyesha mtoto can happen anywhere, what is Olive hotel?! @KanzeDena @LuluHassan @citizentvkenya #NipasheWikendi",Omweri_Robin
